,,,WO-6278-500,,,,,,,WO-6278-500,,,,,,,,,12075.0561,-558.9976657,,,20
,\A1;,,WO-6278-280,,,,,,,WO-6278-280,,,,,,,,,12295.5536,-1316.461208,,,2.053135217
,\A1;,,WE-6751-402,,,,,,,WE-6751-402,,,,,,,,,12285.20556,-1312.794895,,,2.053135217
,\A1;,,WO-6278-292,,,,,,,WO-6278-292,,,,,,,,,12295.5536,-1312.794895,,,2.053135217
,\A1;,,WA-6751-202,,,,,,,WA-6751-202,,,,,,,,,12285.20556,-1309.128582,,,2.053135217
,\A1;,,*,,,,,,,*,,,,,,,,,12295.5536,-1309.128582,,,2.053135217
,\A1;,,1,,,,,,,1,,,,,,,,,16851.11547,-253.1142919,,,2.053135217
,\A1;,,1,,,,,,,1,,,,,,,,,16861.46351,-253.1142919,,,2.053135217
,\A1;,,xx#,,,,,,,xx#,,,,,,,,,16851.11547,-249.447979,,,2.053135217
,\A1;,,1,,,,,,,1,,,,,,,,,16861.46351,-249.447979,,,2.053135217
,\A1;,,1001,,,,,,,1001,,,,,,,,,16851.11547,-245.7816662,,,2.053135217
,\A1;,,WO-5426-290,,,,,,,WO-5426-290,,,,,,,,,16861.46351,-245.7816662,,,2.053135217
,\A1;,,1,,,,,,,1,,,,,,,,,16851.11547,-242.1153533,,,2.053135217
,\A1;,,J6 AXIS INSULATION KIT ASS.,,,,,,,J6 AXIS INSULATION KIT ASS.,,,,,,,,,16861.46351,-242.1153533,,,2.053135217
,\A1;,,1,,,,,,,1,,,,,,,,,16851.11547,-238.4490404,,,2.053135217
,\A1;,,-,,,,,,,-,,,,,,,,,16861.46351,-238.4490404,,,2.053135217
,\A1;,,-,,,,,,,-,,,,,,,,,16851.11547,-234.7827275,,,2.053135217
,\A1;,,3,,,,,,,3,,,,,,,,,16861.46351,-234.7827275,,,2.053135217
,\A1;,,SEE THIS SHT. FOR SPARE PARTS LIST,,,,,,,SEE THIS SHT. FOR SPARE PARTS LIST,,,,,,,,,16851.11547,-231.1164146,,,2.053135217
,\A1;,,1,,,,,,,1,,,,,,,,,16861.46351,-231.1164146,,,2.053135217
,\A1;,,16,,,,,,,16,,,,,,,,,16851.11547,-203.1142919,,,2.053135217
,\A1;,,1,,,,,,,1,,,,,,,,,16861.46351,-203.1142919,,,2.053135217
,\A1;,,1,,,,,,,1,,,,,,,,,16851.11547,-199.447979,,,2.053135217
,\A1;,,-,,,,,,,-,,,,,,,,,16861.46351,-199.447979,,,2.053135217
,\A1;,,-,,,,,,,-,,,,,,,,,16851.11547,-195.7816662,,,2.053135217
,\A1;,,12,,,,,,,12,,,,,,,,,16861.46351,-195.7816662,,,2.053135217
,\A1;,,WO-6278-290,,,,,,,WO-6278-290,,,,,,,,,16851.11547,-192.1153533,,,2.053135217
,\A1;,,1,,,,,,,1,,,,,,,,,16861.46351,-192.1153533,,,2.053135217
,\A1;,,J6 AXIS 31mm HOSE CLAMP,,,,,,,J6 AXIS 31mm HOSE CLAMP,,,,,,,,,16851.11547,-188.4490404,,,2.053135217
